Der Versuch Tomaten Reifegradbestimmung wurde mit dem Dpark fun NIR Triad durchgeführt. der misst 18 wellenlängen von 410 bis 940 nm. Die Umgebung war verdunkerlt und Klimatisiert auf 22°C.  Die Studenten  Leonhard, Samuel, Frederik und Luzia aheb die Messungen durchgeführt. Zur Kallibreirung wurde ein Refraktometer benutzt und der Frucktose gehalt der Früchte gemessen.Zielsetzung kalibreirung des NIR Sensors zu finden die am besten zu den gemessenen Daten passt

Counter;Messobjekt;Kurz;Tomate;Rispe;Reihe;Tag;Brix;Temp0;Temp1;Temp2;A_410;B_435;C_460;D_485;E_510;F_535;G_560;H_585;R_610;I_645;S_680;J_705;T_730;U_760;V_810;W_860;K_900;L_940
1068;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;33;40;30;975.02;1943.65;3410.80;1511.47;2126.63;3151.95;1263.61;1515.76;4033.41;1162.04;3758.29;328.08;528.70;339.74;2123.05;721.90;578.09;611.13
1069;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;33;40;30;1452.37;2105.30;3297.39;1322.21;2084.16;2602.78;1241.94;1498.60;7520.08;1282.94;1897.86;379.98;771.18;683.48;1148.74;2866.32;604.14;464.57
1070;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;33;40;30;1310.06;2029.80;3358.90;1272.32;2499.20;2349.69;1328.63;1794.67;11831.42;1393.57;1721.83;669.70;867.10;699.43;974.32;3661.09;660.47;478.94
1071;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;34;40;30;1097.81;1741.35;3776.96;1145.86;2200.40;3832.26;1238.33;1679.35;8725.21;1945.71;1223.09;527.54;992.18;594.15;938.62;1207.28;761.86;556.53
1072;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;33;40;30;1281.60;2055.94;2695.77;1379.85;2532.73;2629.57;1236.52;1574.76;9164.88;1567.34;1577.17;513.55;693.68;561.46;948.36;2654.46;682.30;480.86
1073;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;34;40;30;1481.64;2436.34;3475.19;1357.48;2269.70;3198.48;2629.57;3131.29;8234.27;954.99;3869.57;970.70;616.95;393.18;1762.05;1044.74;470.35;512.47
1074;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;34;40;30;1461.31;2143.05;3576.10;1606.10;2333.03;2677.50;1359.94;1706.17;6759.19;1036.24;3715.80;527.99;600.06;402.75;1788.01;1311.53;530.20;551.74
1075;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;34;41;30;1311.69;1802.33;3417.52;1282.64;2423.20;3227.39;1271.44;1630.01;6951.69;1199.24;3008.65;454.89;890.89;614.89;1961.62;1421.39;609.77;534.50
1076;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;34;41;30;1392.19;2094.66;3293.55;1339.42;2085.65;2591.50;1267.83;1531.32;6439.11;2082.76;1791.64;383.13;693.68;567.04;799.09;1958.33;596.39;500.97
1077;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;34;41;30;1486.52;2181.77;3197.44;1105.43;2454.49;3388.83;1222.68;1389.18;7145.33;1326.51;1564.01;385.39;676.80;579.00;781.24;2509.85;509.08;395.61
1078;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;34;41;31;1536.13;2189.52;3538.62;1474.48;2258.52;3256.29;1128.16;1365.58;7408.45;1023.52;1623.70;411.56;891.66;636.42;914.28;2119.75;543.58;518.22
1079;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;34;41;31;1296.23;2115.95;3085.00;1176.83;2397.12;2311.62;2653.05;3841.43;9315.24;1022.05;2475.51;1010.41;659.15;520.78;1264.75;2004.29;487.96;601.55
1080;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;34;41;31;1576.79;2279.54;3566.49;1417.70;2181.77;3739.91;1155.86;1252.41;7951.78;936.39;3640.94;362.38;1129.53;728.93;1713.37;1993.08;478.10;443.50
1081;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;35;41;31;1376.74;1961.08;3191.67;1309.31;2146.75;2719.80;1277.46;1703.49;10417.85;1227.63;2588.82;582.15;1012.13;748.08;1244.47;2711.62;458.38;509.59
1082;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;35;41;31;1537.75;2426.66;3849.04;1414.26;2509.63;3222.45;1966.76;2606.72;7513.24;3166.00;1108.77;777.55;624.62;369.25;641.70;903.50;867.48;587.18
1083;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;35;41;31;1272.65;2046.26;3276.25;1315.33;2214.56;2414.55;1302.14;1671.31;6815.00;1284.41;2082.99;394.42;744.32;643.60;945.92;2292.38;490.07;501.93
1084;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;35;41;31;1062.03;1906.87;3087.88;1157.90;2096.82;2363.08;1759.07;3698.76;7144.19;1068.06;3167.48;1006.35;660.68;328.58;1280.16;723.03;499.22;882.21
1085;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;34;41;31;1602.00;2201.13;3340.64;1345.44;2138.55;2637.32;1272.04;1446.57;5851.35;1829.21;2315.67;335.30;623.85;543.91;1160.91;2081.64;618.22;473.19
1086;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;35;42;31;1423.09;2060.78;3564.57;1283.50;2169.85;2788.89;1270.84;1574.22;4902.52;1938.37;1623.70;345.23;575.51;494.46;1345.06;1588.41;844.95;499.06
1087;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;35;41;31;1248.26;2024.00;3623.19;1257.69;2236.91;2307.39;1884.29;3081.94;10909.92;1169.38;2633.33;933.24;720.54;496.06;1146.30;2145.54;447.82;612.09
1088;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;35;42;31;1248.26;1901.06;3273.36;1429.74;2038.70;3934.48;1072.18;1411.71;9233.23;1625.58;2346.02;416.53;1039.75;643.60;1095.19;1625.41;592.87;593.89
1089;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;35;41;31;1290.54;1889.45;3065.78;1227.58;2429.90;2621.11;2029.37;2845.40;8193.26;3120.48;1148.22;788.83;673.73;486.49;718.77;1656.79;1319.53;536.42
1090;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;35;42;31;1510.92;2144.99;3558.80;1332.54;2165.38;2443.45;1258.80;1422.97;5558.62;1265.81;1678.33;325.82;667.59;625.26;958.90;2068.19;528.09;434.88
1091;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;35;42;31;1384.06;2082.07;3672.20;1395.33;2114.71;2473.77;1397.86;1930.91;5873.00;1188.47;2342.99;491.89;673.73;514.40;1387.25;1554.78;497.11;575.69
1092;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;36;42;32;1577.60;2326.97;3434.82;1240.49;2301.74;3288.72;1363.55;1576.37;7316.19;1411.68;3237.29;498.66;665.29;442.62;1933.22;1459.50;709.05;491.39
1093;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;35;42;32;1489.78;2181.77;3273.36;1305.87;2175.81;2690.19;1320.81;1684.18;6977.89;1016.66;2837.68;474.74;674.50;445.81;1151.98;1181.50;398.53;538.33
1094;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;35;42;32;1245.82;2126.60;3494.41;1421.14;2043.17;3050.44;1224.48;1523.81;4899.10;2002.49;1694.52;343.42;567.07;386.80;1464.32;886.69;861.14;586.23
1095;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;35;42;32;1423.91;2355.04;3529.97;1118.33;2476.85;3654.60;1351.51;1863.32;4983.39;1280.50;2171.01;418.79;604.67;395.57;1321.53;783.56;592.17;552.70
1096;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;36;42;32;1169.38;1839.12;3777.92;1404.80;1820.38;2448.39;2102.21;2610.48;6832.09;865.41;1825.02;776.20;497.24;327.78;1121.15;927.04;423.88;576.65
1097;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;36;42;32;1422.28;2020.12;3660.67;1178.55;2161.65;2590.09;1849.97;2670.55;9664.93;2686.30;1094.61;676.46;773.48;619.67;623.04;2512.09;960.42;487.56
1098;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;36;42;32;1445.86;2126.60;3357.94;1217.26;2268.21;2270.73;1830.10;2175.49;10217.38;1499.79;2168.98;737.84;875.54;710.59;1104.93;2555.81;576.68;444.46
1099;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;36;42;32;1501.16;2135.31;3265.68;1194.90;1746.61;2611.94;1243.75;1384.89;5532.42;1053.37;2051.63;302.81;657.61;603.72;1438.36;2053.62;583.72;427.22
1100;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;36;42;32;1413.33;1936.88;3164.77;1156.18;2538.69;2707.11;1910.77;2004.92;8900.62;2283.45;1482.07;682.33;887.05;679.49;850.20;1987.48;775.24;424.34
1101;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;36;42;32;1276.72;1995.92;3430.02;1334.26;2083.41;2415.25;1888.50;2773.00;9117.04;1283.43;3388.02;796.50;767.35;547.10;1355.61;1924.70;553.44;621.67
1102;02|2|2;2To2Ri2Re4Ta;2To;2Ri;2Re;4Ta;6.4333333;36;42;32;1205.16;1565.18;2912.97;795.74;1766.73;3303.52;931.91;1421.90;20820.89;1452.80;2842.74;984.24;1764.13;894.82;2129.54;2665.67;1061.82;557.49
1103;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;34;39;32;3443.07;4956.90;8738.90;3329.19;10817.20;19595.56;864.48;1037.86;29436.75;717.59;5992.01;697.22;4159.78;2241.83;5146.60;6893.96;1196.31;658.07
1104;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;34;40;31;3726.88;5658.67;6868.68;4107.72;7490.15;16402.01;2430.91;3165.08;13576.46;3119.50;2877.14;860.13;1897.64;1091.81;2842.64;3137.59;2275.73;1091.03
1105;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;34;41;31;2126.51;2622.19;5263.72;1686.96;4562.49;9742.79;4039.47;4813.86;30530.24;1751.87;6931.84;1526.67;3127.70;1827.92;5034.65;5786.44;1873.67;1033.56
1106;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;35;41;31;2450.16;2958.07;6527.51;2232.36;6116.11;11285.28;4090.65;4367.60;24937.46;2110.18;6158.94;1377.75;2678.03;1638.91;4446.49;5458.00;1932.82;913.82
1107;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;35;41;32;2257.43;4708.14;8119.02;4397.63;6344.87;10772.06;3894.39;5321.79;23278.98;1676.00;4470.49;1441.38;2133.99;1097.39;3276.66;3554.59;1730.73;1267.28
1108;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;35;41;32;2251.74;4788.48;8352.56;6297.07;6745.75;15126.00;2921.55;5326.08;9528.24;1539.92;5072.42;1016.73;1464.09;647.59;3577.64;1279.03;1488.52;1637.02
1109;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;35;42;32;1654.85;3279.43;3787.53;7093.67;5766.64;9254.95;4689.04;7644.78;7255.82;2153.25;6068.90;1384.07;981.43;433.85;4273.69;939.37;1664.55;1872.66
1110;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;35;41;32;1432.04;1922.36;4428.56;1313.61;5506.58;8817.86;4305.56;5020.89;26740.59;3065.65;5244.40;1438.22;2856.83;1769.70;4212.85;6288.64;2504.57;923.40
1111;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;35;42;32;1867.91;1928.17;8415.99;1348.02;6851.56;7083.61;3846.83;4868.03;29114.39;3159.63;2805.31;1538.40;3011.06;1837.49;2071.95;6250.52;1834.94;1077.62
1112;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;35;42;32;2610.36;4367.42;7162.77;3779.10;6414.16;11266.25;5809.38;6309.24;22150.18;1876.20;5865.56;1653.03;1985.12;1099.78;4341.84;3630.82;1634.97;1206.93
1113;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;35;42;32;2509.52;4275.46;4584.25;3573.50;5117.62;9855.59;2482.08;3364.60;19008.65;1871.31;6990.52;967.09;2351.15;1575.90;4870.78;5373.93;1826.50;1006.74
1114;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;35;43;32;2894.17;4787.51;12890.68;3420.38;10064.61;14323.73;2763.82;2796.60;17849.08;1191.41;1998.01;919.70;2268.27;1395.66;1465.13;3988.41;1070.27;777.80
1115;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;36;42;32;2594.10;4979.16;6524.63;3882.33;6329.22;12969.47;2222.61;3136.11;14864.74;1780.26;4994.53;839.38;2116.34;1276.83;3716.36;3950.30;1306.15;1047.93
1116;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;36;42;32;1769.51;3725.66;2987.93;3598.45;2720.51;10705.79;4162.89;5809.35;21503.19;2904.61;5387.05;1549.23;2775.49;1358.18;5344.55;3460.43;2331.35;1414.80
1117;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;36;42;32;3038.91;4879.46;3887.48;3592.43;4347.15;13950.80;2221.41;2655.53;16045.95;1703.90;6201.43;804.63;2154.71;1311.92;4864.29;3763.09;1423.03;902.33
1118;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;36;42;33;1905.32;3010.34;5326.19;2323.55;5680.95;8109.36;2647.63;2961.26;26128.91;1552.16;5121.99;1086.22;3094.70;2032.09;3885.91;7003.82;1444.16;794.09
1119;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;36;43;32;2153.34;2631.87;6818.71;2844.87;6543.07;11934.57;3895.59;5456.96;14189.28;1973.61;5070.40;1368.27;1995.86;1073.46;4015.71;2358.52;1637.79;1247.17
1120;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;36;42;32;2875.46;2928.07;3558.80;2235.80;8575.07;11510.87;5472.86;6692.20;18763.75;3725.97;3465.92;1640.84;1952.89;1023.22;2682.01;2662.30;2917.89;1253.87
1121;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;36;43;33;1619.07;2933.87;4541.96;4515.48;6566.17;11924.70;3941.35;5631.27;16585.86;2297.65;4041.55;1384.52;2207.65;1119.72;3371.58;2732.92;1661.73;1410.01
1122;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;36;43;33;2226.53;4152.53;6783.15;2979.07;7217.43;10649.39;2705.42;3585.59;22147.90;1557.55;4408.78;1050.12;2673.43;1629.34;3757.73;5056.69;1470.21;1020.15
1123;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;36;43;33;2691.68;4223.19;3840.39;3121.87;5367.24;13807.69;3855.86;4482.92;21320.94;3946.73;3294.95;1425.58;2275.18;1163.58;2548.15;3192.52;2448.94;1113.06
1124;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;36;43;33;2377.79;3938.61;5287.74;4045.78;5816.56;15543.35;5197.14;6989.34;20529.29;1917.81;5419.42;1871.45;2498.48;1040.77;4023.01;1914.62;1717.36;1507.71
1125;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;36;43;33;1769.51;1620.36;4536.20;2024.18;7490.89;11187.99;3663.82;4757.00;17077.94;3139.08;4235.79;1307.80;2518.43;1422.78;3206.89;3977.20;2372.19;1144.67
1126;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;36;43;33;3132.43;4925.93;12106.45;3810.93;8510.99;13786.54;2184.09;3106.61;15349.98;1604.54;3017.76;866.90;2143.20;1301.56;2066.27;3930.12;1384.31;1057.50
1127;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;37;43;33;2690.05;2913.55;7718.26;1981.17;6254.70;13108.35;2695.79;3064.78;19877.75;1975.08;4188.24;1019.44;2636.60;1638.91;3236.91;5063.42;1744.82;887.00
1128;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;37;43;33;1139.29;1461.61;3390.61;2579.05;7028.16;7215.45;6142.89;7606.70;27122.18;4066.65;2991.45;1921.09;2910.54;1603.02;2458.91;4896.39;3319.24;1275.90
1129;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;37;43;33;3651.25;5676.09;5001.35;4035.46;7472.26;15233.16;2253.32;3293.80;12459.05;3166.00;4172.05;832.16;1820.91;1039.97;3004.08;2926.85;2189.12;1157.12
1130;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;37;43;33;1331.20;1571.96;2968.71;1717.07;4677.99;15140.80;3008.84;3670.87;30381.03;1900.19;4378.43;1359.70;3590.41;1897.30;4171.47;4587.01;1916.62;969.38
1131;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;37;43;33;1916.70;2639.61;7707.69;1895.14;5993.16;9032.17;5711.25;6923.37;26660.86;2537.01;4117.42;1801.05;2572.14;1466.64;3520.04;4907.60;2165.18;1248.12
1132;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;37;43;33;1227.93;1830.40;6618.81;2481.84;7636.94;9460.80;3185.22;4524.22;30723.88;1226.16;5321.29;1457.63;3327.98;1761.73;3565.47;5613.81;1496.26;1348.70
1133;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;37;43;33;1335.27;2084.98;2983.13;1311.89;4830.74;3630.63;6025.50;6973.25;37036.56;814.99;6427.02;2137.25;2745.56;1660.44;3974.34;6913.02;944.93;1041.22
1134;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;37;43;33;1575.97;2478.93;8803.29;2138.60;9067.61;7371.95;6384.30;7885.07;31775.24;2420.02;3831.13;2019.92;2631.23;1447.50;2814.24;5102.65;1733.55;1320.92
1135;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;37;43;33;3366.63;5210.50;6485.22;4727.10;8363.45;12967.36;2409.84;3713.24;13817.95;2590.85;3723.89;862.84;1828.58;1075.06;2480.01;3199.25;1743.41;1160.96
1136;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;37;43;33;3077.95;3919.25;8569.76;2709.81;10587.69;12789.70;3219.54;3475.09;19780.93;3263.90;2226.65;1069.53;2275.95;1434.74;1646.04;4712.55;2148.28;902.33
1137;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;37;44;33;975.02;1380.30;6314.15;3298.22;8285.21;10623.31;5354.26;6686.84;24599.16;2479.25;3760.31;1864.23;2856.83;1382.11;2611.43;3323.67;1839.87;1362.11
1138;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;37;44;33;2290.77;3842.78;7084.92;3397.15;7247.98;8650.78;4649.91;5786.82;25323.60;1989.76;4725.43;1582.63;2295.13;1323.89;3380.50;4759.64;1599.06;1197.36
1139;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;37;44;33;1789.03;1976.57;3904.78;2326.99;3001.42;11081.54;2754.19;3526.59;19064.46;3290.82;5249.46;1046.96;2662.69;1580.69;5253.69;4917.69;2602.44;985.66
1140;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;37;44;33;2650.21;4504.87;2845.69;4142.13;4582.61;12659.99;2821.01;3876.29;17456.11;1877.67;4378.43;1057.34;2144.73;1284.01;3794.24;4242.87;1420.22;1114.02
1141;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;37;44;34;2491.63;3594.99;4005.69;2850.89;6244.27;10437.19;3311.04;3831.78;23450.98;2751.89;5494.28;1183.25;2726.38;1702.71;3966.23;5709.10;2027.87;980.87
1142;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;37;44;34;1576.79;2652.20;2843.77;2911.97;5244.29;8025.46;4527.10;5524.54;29249.94;3493.95;4829.63;1601.58;2823.06;1631.73;3750.43;5407.56;2392.61;1135.09
1143;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;38;44;34;2222.47;3473.99;4098.91;3520.17;6373.18;9460.80;2750.57;3844.11;17904.90;2442.54;5288.92;987.85;2343.47;1526.46;3853.46;5333.57;1821.57;1055.59
1144;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;37;44;34;1191.33;1937.85;7760.55;3329.19;6337.42;9242.96;3814.93;5380.79;22092.08;2232.55;4268.16;1384.07;2549.89;1533.63;3817.77;5015.22;1734.96;1255.79
1145;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;38;44;34;2185.06;3002.60;7125.29;1847.83;7262.13;15749.20;2282.21;2954.29;20873.29;2269.75;2802.28;944.97;2727.91;1652.47;2666.60;4172.25;2141.24;885.09
1146;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;37;44;34;2894.17;5381.83;2784.19;6192.98;5747.26;15723.82;4355.53;6790.35;10381.40;3735.27;4162.95;1478.38;1477.91;574.22;3040.58;929.28;2481.33;1733.77
1147;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;37;44;34;2189.12;3691.78;6466.00;2739.05;8050.49;10894.72;2151.58;2427.04;25901.10;2797.90;2824.53;954.00;3007.23;1867.00;2179.03;6007.27;1902.54;753.86
1148;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;38;44;34;1386.50;1654.24;7784.57;1600.08;7485.68;8747.36;2549.50;2961.80;29399.16;2126.33;3194.80;1156.17;3661.77;2178.83;2427.28;6598.03;1579.35;775.89
1149;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;37;44;34;2725.02;3723.73;3871.14;2560.12;4245.06;12181.31;4885.30;5677.40;22793.74;2705.39;5685.48;1525.32;2358.82;1441.12;4431.89;4721.52;2134.20;956.93
1150;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;38;44;34;1044.14;1260.28;5540.50;2651.31;7079.57;9015.96;2778.27;3759.37;15416.05;2782.73;3592.38;870.96;2424.04;1569.52;3681.48;5191.21;2051.81;936.81
1151;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;38;44;34;3037.29;5030.47;5772.12;4520.64;9172.67;11443.20;2385.76;3634.39;14951.31;2912.44;3269.66;855.17;1946.75;1213.83;2302.34;3968.23;2058.86;1152.33
1152;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;38;44;34;1793.10;4835.91;6072.93;4653.12;5856.05;11735.06;4718.54;6418.12;20222.88;1851.24;5909.06;1581.73;1984.35;992.12;4314.26;2834.93;1708.20;1393.72
1153;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;38;44;34;2923.44;5346.99;2998.50;4092.24;5634.00;11819.65;2088.97;3419.31;12660.66;3909.53;2712.24;745.51;1683.56;971.38;2045.99;2897.71;2576.39;1188.73
1154;06|2|2;6To2Ri2Re4Ta;6To;2Ri;2Re;4Ta;4.86;38;44;34;1593.05;6132.97;2632.34;7412.82;5504.35;15986.78;2801.14;5645.75;7328.72;2238.91;4939.90;1020.34;1188.62;492.07;4188.51;870.99;2073.64;1686.83
1155;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;35;40;33;738.38;1812.01;3989.35;1552.76;5494.66;15740.03;966.22;1090.96;15017.38;639.76;2072.88;557.33;2992.65;1572.71;3334.26;4047.82;1964.50;856.35
1156;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;33;38;31;727.00;1490.65;2684.24;1465.02;3199.63;4967.98;5440.95;7664.63;36637.89;4422.51;5662.22;1936.88;3992.50;2397.35;6585.77;8889.29;3691.01;1491.43
1157;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;33;39;31;743.26;1514.85;2765.93;1490.82;3224.22;4952.47;5478.27;7704.85;37091.23;4470.97;5964.70;1978.40;4088.42;2446.80;6476.25;8887.04;3681.86;1493.34
1158;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;33;39;31;1384.87;2199.20;6288.21;2416.46;7317.27;11902.84;3868.50;4194.36;23514.77;2480.23;3690.51;1298.78;2796.97;1565.54;3068.17;5330.21;2163.07;1013.44
1159;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;33;40;31;752.21;1389.98;3697.19;2305.49;6606.41;6381.46;6321.08;7306.33;19070.15;1997.59;4693.05;1914.32;1980.52;1035.18;3613.33;3444.74;1735.66;1389.89
1160;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;33;40;31;756.27;1536.15;6879.26;2482.70;8700.25;6683.89;5749.18;6574.20;22955.49;1554.12;4689.01;1942.30;2226.07;1076.65;4197.43;3498.55;1794.11;1404.26
1161;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;33;40;31;2324.93;3684.04;8316.04;3577.80;4686.19;14411.86;3417.00;4294.66;22014.63;844.85;6730.52;1215.74;2723.31;1518.48;4696.36;4915.45;555.55;1144.67
1162;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;34;40;31;1129.53;2387.95;2517.01;2428.50;4415.70;8260.93;5285.03;6227.71;28702.05;1220.29;7221.17;1626.40;3228.99;1833.50;4977.05;5977.01;1042.10;1183.95
1163;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;34;41;31;924.60;1815.88;7403.99;2191.93;8565.38;11181.65;6244.63;7129.87;26511.64;2463.10;3182.66;1936.88;3670.21;1807.98;2871.03;4506.30;2215.88;1389.89
1164;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;34;41;31;2060.64;4555.20;3893.25;4891.41;5864.25;14922.26;4354.93;5740.69;16507.27;1734.25;4897.41;1383.62;2209.19;1119.72;4097.65;3130.87;1662.43;1447.36
1165;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;34;41;31;1419.03;2516.68;3905.74;3264.67;5370.22;13296.58;3922.68;5779.85;23231.14;2379.39;4719.36;1427.84;3283.47;1748.17;4429.45;4138.62;2289.10;1537.40
